OM,w,wa,Ode,Ok
0.3384868070984259,-0.8961626990116098,-0.008502260514854088,0.6615131929015741,0.0
0.36329808477305,-0.7720682710064333,-0.47735717843592296,0.63670191522695,0.0
0.3954476159587134,-0.5133098609329827,-1.0432328796744184,0.6045523840412865,0.0
0.4009146104992975,-0.3215981162443232,-1.7027501856416944,0.5990853895007024,0.0
0.4007479258395768,-0.3443816795201529,-1.6323426666063585,0.5992520741604233,0.0
0.3343662375961049,-0.8604893439103527,-0.007096924970801277,0.665633762403895,0.0
0.36366925442628917,-0.7269029637279045,-0.46595800661258546,0.6363307455737108,0.0
0.36901881940392295,-0.7434558270566543,-0.5854610254437453,0.630981180596077,0.0
0.4055215140075884,-0.4455997891187556,-1.226231874492592,0.5944784859924116,0.0
0.4010003162873857,-0.30988328148217814,-1.738952268763019,0.5989996837126144,0.0
0.4006069433599379,-0.36365209859181885,-1.5727917359120986,0.599393056640062,0.0
0.3343662375961049,-0.8604893439103527,-0.007096924970801277,0.665633762403895,0.0
0.3537667243054621,-0.8290621942058141,-0.15445387801751753,0.6462332756945379,0.0
0.35970705041456874,-0.8696953023140936,-0.24960920374286322,0.6402929495854313,0.0
0.4055215140075884,-0.4455997891187556,-1.226231874492592,0.5944784859924116,0.0
0.4010003162873857,-0.30988328148217814,-1.738952268763019,0.5989996837126144,0.0
0.3961053638966384,-0.41934891169744837,-1.4271578262838807,0.6038946361033616,0.0
0.2994058525043374,-1.1102894352598578,0.797026471949358,0.7005941474956626,0.0
0.35025848988566977,-0.8050651162962232,-0.0982570997927594,0.6497415101143302,0.0
0.35970705041456874,-0.8696953023140936,-0.24960920374286322,0.6402929495854313,0.0
0.42961951020733685,-0.22252935974306987,-1.739926624198248,0.5703804897926632,0.0
0.4010003162873857,-0.30988328148217814,-1.738952268763019,0.5989996837126144,0.0
0.38811159453863575,-0.46629416546828617,-1.3525564442367695,0.6118884054613642,0.0
0.3426833588027721,-0.801061576403306,-0.1983989297898736,0.6573166411972279,0.0
0.35025848988566977,-0.8050651162962232,-0.0982570997927594,0.6497415101143302,0.0
0.3899510825374778,-0.5897322225713978,-0.8943184311279091,0.6100489174625222,0.0
0.42961951020733685,-0.22252935974306987,-1.739926624198248,0.5703804897926632,0.0
0.38091328461983204,-0.5059095955206234,-1.089454642189739,0.619086715380168,0.0
0.4055599794460462,-0.36382450182336123,-1.5153924694317742,0.5944400205539537,0.0
0.3064039608502043,-1.0533445023305474,0.5614977096415648,0.6935960391497957,0.0
0.35025848988566977,-0.8050651162962232,-0.0982570997927594,0.6497415101143302,0.0
0.3899510825374778,-0.5897322225713978,-0.8943184311279091,0.6100489174625222,0.0
0.42066957332021837,-0.2750899278032595,-1.656401864962477,0.5793304266797816,0.0
0.39507576937528943,-0.4018549869152348,-1.4032621810568202,0.6049242306247106,0.0
0.4021105033808262,-0.38408234540200636,-1.483200437077698,0.5978894966191738,0.0
0.335462668471848,-0.8398443644410147,-0.0823752885547604,0.664537331528152,0.0
0.34643427104130803,-0.8361136742419175,0.003886019669959939,0.653565728958692,0.0
0.3899510825374778,-0.5897322225713978,-0.8943184311279091,0.6100489174625222,0.0
0.42215833834602845,-0.25984085689660474,-1.6933360741027133,0.5778416616539716,0.0
0.3777287262989707,-0.5567248904613369,-0.9014301798061747,0.6222712737010293,0.0
0.38609813599998904,-0.48331502371084234,-1.3153634100026477,0.6139018640000109,0.0
0.335462668471848,-0.8398443644410147,-0.0823752885547604,0.664537331528152,0.0
0.34643427104130803,-0.8361136742419175,0.003886019669959939,0.653565728958692,0.0
0.40380500733754643,-0.44782972086750644,-1.238015218134587,0.5961949926624536,0.0
0.42215833834602845,-0.25984085689660474,-1.6933360741027133,0.5778416616539716,0.0
0.4146778035218841,-0.28673987701371006,-1.7137636909803353,0.5853221964781159,0.0
0.38609813599998904,-0.48331502371084234,-1.3153634100026477,0.6139018640000109,0.0
0.3391538913215997,-0.8385892324927811,-0.05335403026977061,0.6608461086784003,0.0
0.34153548711170617,-0.8733942392876045,0.11368366543667796,0.6584645128882938,0.0
0.40380500733754643,-0.44782972086750644,-1.238015218134587,0.5961949926624536,0.0
0.42215833834602845,-0.25984085689660474,-1.6933360741027133,0.5778416616539716,0.0
